customer_id,customer_key,first_name,last_name,marital_status,gender,create_date,birthdate,country
22397.0,AW00022397,Marie,Patel,Married,Female,2026-01-05,1948-02-02,France
22398.0,AW00022398,Sheila,Moreno,Married,Female,2026-01-05,1947-09-09,Germany
22399.0,AW00022399,Arthur,Fernandez,Single,Male,2026-01-05,1985-07-05,Australia
22400.0,AW00022400,Ruben,Martin,Married,Male,2026-01-05,1985-11-16,Australia
22401.0,AW00022401,Ian,Price,Married,Male,2026-01-05,1985-07-07,Australia
22402.0,AW00022402,Clarence,Xie,Married,Male,2026-01-05,1986-03-10,Australia
22403.0,AW00022403,Cedric,Beck,Married,Male,2026-01-05,1984-08-20,Australia
22404.0,AW00022404,Margaret,Xu,Single,Female,2026-01-05,1986-05-06,Australia
22405.0,AW00022405,Leonard,Becker,Married,Male,2026-01-05,1984-03-20,Australia
22406.0,AW00022406,Kelvin,Shen,Married,Male,2026-01-05,1983-05-12,Australia
22407.0,AW00022407,Carolyn,Gonzalez,Married,Female,2026-01-05,1985-04-17,Australia
22408.0,AW00022408,Clarence,Shan,Single,Male,2026-01-05,1985-03-05,Australia
22409.0,AW00022409,Candace,Madan,Single,Female,2026-01-05,1985-02-11,Australia
22410.0,AW00022410,Cassandra,Arthur,Single,Female,2026-01-05,1984-02-13,Australia
22350.0,AW00022350,Riley,Powell,Married,Female,2026-01-05,1961-12-04,United States
22349.0,AW00022349,Mason,Morris,Married,Male,2026-01-05,1967-10-18,Canada
22348.0,AW00022348,Zoe,Torres,Married,Female,2026-01-05,1961-12-29,United States
22286.0,AW00022286,Gabriel,Hughes,Married,Male,2026-01-05,1975-08-09,United States
22288.0,AW00022288,Isabel,Patterson,Single,Female,2026-01-05,1970-05-26,United States
22289.0,AW00022289,Thomas,Long,Married,Male,2026-01-05,1980-11-07,United States
22290.0,AW00022290,Jocelyn,Jenkins,Married,Female,2026-01-05,1980-03-16,United States
22291.0,AW00022291,Carlos,Morris,Married,Male,2026-01-05,1974-02-22,United States
22292.0,AW00022292,Stacy,Gomez,Married,Female,2026-01-05,1968-09-05,United States
22293.0,AW00022293,Jasmine,Johnson,Married,Female,2026-01-05,1968-12-17,United States
22294.0,AW00022294,Rachel,Brown,Single,Female,2026-01-05,1974-04-09,United States
22295.0,AW00022295,Jade,Morgan,Single,Female,2026-01-05,1973-09-13,United States
22296.0,AW00022296,Benjamin,Johnson,Married,Male,2026-01-05,1984-09-16,United States
22297.0,AW00022297,Jasmine,Garcia,Single,Female,2026-01-05,1974-02-16,United States
22298.0,AW00022298,Marcus,Williams,Single,Male,2026-01-05,1979-04-17,United States
22299.0,AW00022299,Richard,Murphy,Single,Male,2026-01-05,1974-12-23,Canada
22300.0,AW00022300,Kaitlyn,Price,Single,Female,2026-01-05,1974-03-14,United States
22301.0,AW00022301,Abigail,Rodriguez,Married,Female,2026-01-05,1974-09-09,United States
22302.0,AW00022302,Clayton,Guo,Married,Male,2026-01-05,1979-07-14,United Kingdom
22303.0,AW00022303,Philip,Alonso,Single,Male,2026-01-05,1977-08-20,France
22304.0,AW00022304,Jaime,Vazquez,Single,Female,2026-01-05,1977-12-25,United Kingdom
22287.0,AW00022287,Megan,Griffin,Single,Female,2026-01-05,1975-08-15,United States
22285.0,AW00022285,Meredith,Moreno,Married,Female,2026-01-05,1970-05-22,Canada
22306.0,AW00022306,Ivan,Kapoor,Single,Male,2026-01-05,1978-10-09,France
22284.0,AW00022284,Kristy,Sanz,Single,Female,2026-01-05,1975-06-24,United States
22267.0,AW00022267,Brianna,Rodriguez,Married,Female,2026-01-05,1971-08-15,Canada
22268.0,AW00022268,Alexandra,Barnes,Single,Female,2026-01-05,1975-03-22,Canada
22269.0,AW00022269,Caleb,Yang,Married,Male,2026-01-05,1985-08-13,United States
22270.0,AW00022270,Antonio,Gonzales,Married,Male,2026-01-05,1974-10-13,United States
22271.0,AW00022271,Connor,Mitchell,Married,Male,2026-01-05,1980-02-21,United States
22272.0,AW00022272,Isabella,Kelly,Married,Female,2026-01-05,1980-03-03,United States
22273.0,AW00022273,Patricia,Rodriguez,Single,Female,2026-01-05,1971-03-08,United States
22274.0,AW00022274,Adam,Chen,Single,Male,2026-01-05,1971-03-18,United States
22275.0,AW00022275,Ian,Bailey,Single,Male,2026-01-05,1976-02-16,United States
22276.0,AW00022276,Gabriella,Gray,Single,Female,2026-01-05,1970-12-05,United States
22277.0,AW00022277,Arianna,Torres,Single,Female,2026-01-05,1976-07-21,United States
22278.0,AW00022278,Mariah,Gray,Single,Female,2026-01-05,1976-12-22,Canada
22279.0,AW00022279,Riley,Kelly,Married,Female,2026-01-05,1971-05-09,United States
22280.0,AW00022280,Luis,Scott,Married,Male,2026-01-05,1976-07-14,United States
22281.0,AW00022281,Alexia,Diaz,Married,Female,2026-01-05,1971-03-11,United States
22282.0,AW00022282,Jonathan,Hughes,Single,Male,2026-01-05,1975-01-23,United States
22283.0,AW00022283,Eduardo,Davis,Single,Male,2026-01-05,1970-01-02,United States
22305.0,AW00022305,Anne,Carlson,Single,Female,2026-01-05,1978-05-21,United Kingdom
22307.0,AW00022307,Sarah,Ross,Married,Female,2026-01-05,1984-03-12,Germany
22347.0,AW00022347,Abigail,Long,Married,Female,2026-01-05,1967-02-13,United States
22328.0,AW00022328,Grace,Anderson,Single,Female,2026-01-05,1979-12-30,United States
22330.0,AW00022330,Jose,Walker,Married,Male,2026-01-05,1979-10-01,United States
22331.0,AW00022331,Michele,Yuan,Married,Female,2026-01-05,1935-03-20,United States
22332.0,AW00022332,Brittany,Bennett,Married,Female,2026-01-05,1937-01-09,Canada
22333.0,AW00022333,Gabriella,Watson,Married,Female,2026-01-05,1937-02-09,United States
22334.0,AW00022334,Juan,Serrano,Married,Male,2026-01-05,1977-05-20,United States
22335.0,AW00022335,Anthony,Taylor,Married,Male,2026-01-05,1977-11-20,United States
22336.0,AW00022336,Frank,Moreno,Married,Male,2026-01-05,1977-10-31,United States
22337.0,AW00022337,Haley,Jenkins,Married,Female,2026-01-05,1958-10-01,United States
22338.0,AW00022338,Thomas,Russell,Married,Male,2026-01-05,1964-03-22,United States
22339.0,AW00022339,Richard,Nelson,Married,Male,2026-01-05,1959-05-02,United States
22340.0,AW00022340,Isaac,Young,Married,Male,2026-01-05,1959-04-01,United States
22341.0,AW00022341,Tristan,Washington,Married,Male,2026-01-05,1959-05-16,United States
22342.0,AW00022342,Jon,Lal,Married,Male,2026-01-05,1965-09-30,United States
22343.0,AW00022343,Brittany,Powell,Married,Female,2026-01-05,1960-01-04,United States
22344.0,AW00022344,Krystal,Yang,Married,Female,2026-01-05,1960-06-22,United States
22345.0,AW00022345,Amanda,James,Married,Female,2026-01-05,1961-01-14,United States
22346.0,AW00022346,Catherine,Howard,Married,Female,2026-01-05,1971-09-30,United States
22329.0,AW00022329,Grace,Peterson,Married,Female,2026-01-05,1979-07-02,United States
22327.0,AW00022327,Jake,Cai,Single,Male,2026-01-05,1985-11-16,United States
22308.0,AW00022308,Cassandra,Lopez,Married,Female,2026-01-05,1979-02-19,United Kingdom
22326.0,AW00022326,Riley,Howard,Single,Female,2026-01-05,1980-08-22,United States
22309.0,AW00022309,Leah,Zhou,Married,Female,2026-01-05,1978-12-30,United Kingdom
22310.0,AW00022310,Christina,Sanders,Single,Female,2026-01-05,1983-03-10,Germany
22311.0,AW00022311,Bruce,Sara,Single,Male,2026-01-05,1978-01-01,United Kingdom
22312.0,AW00022312,Kristi,Mehta,Married,Female,2026-01-05,1983-08-06,France
22313.0,AW00022313,Jarrod,Martinez,Single,Male,2026-01-05,1977-12-04,United Kingdom
22314.0,AW00022314,Brandy,Patel,Married,Female,2026-01-05,1977-05-14,France
22315.0,AW00022315,Darren,Raman,Single,Male,2026-01-05,1982-02-24,United Kingdom
22316.0,AW00022316,Deanna,Sara,Married,Female,2026-01-05,1976-09-17,France
22317.0,AW00022317,Karla,Nath,Single,Female,2026-01-05,1982-05-05,Germany
22318.0,AW00022318,Ramon,Xu,Single,Male,2026-01-05,1976-09-04,Germany
22319.0,AW00022319,Jorge,Zhou,Single,Male,2026-01-05,1977-05-06,France
22320.0,AW00022320,Danny,Gill,Married,Male,2026-01-05,1977-04-26,United Kingdom
22321.0,AW00022321,Alan,Zeng,Single,Male,2026-01-05,1975-07-26,United Kingdom
22322.0,AW00022322,Roger,Zhao,Single,Male,2026-01-05,1977-05-14,France
22323.0,AW00022323,Erica,Liang,Single,Female,2026-01-05,1977-06-10,France
22324.0,AW00022324,Kari,Gill,Married,Female,2026-01-05,1977-02-05,France
22325.0,AW00022325,Noah,Rodriguez,Single,Male,2026-01-05,1981-06-16,United Kingdom
22432.0,AW00022432,Bridget,Xie,Single,Female,2026-01-05,1976-02-08,Germany
22433.0,AW00022433,Miguel,Hill,Single,Male,2026-01-05,1976-02-12,United Kingdom
22434.0,AW00022434,Billy,Schmidt,Single,Male,2026-01-05,1976-02-29,United Kingdom
22539.0,AW00022539,Randall,Sanz,Single,Male,2026-01-05,1984-03-07,United Kingdom
22541.0,AW00022541,Stefanie,Martinez,Single,Female,2026-01-05,1979-06-25,Germany
22542.0,AW00022542,Teresa,Alvarez,Single,Female,2026-01-05,1985-10-04,France
22543.0,AW00022543,Jeremy,Campbell,Single,Male,2026-01-05,1979-02-19,United States
22544.0,AW00022544,Maria,Evans,Married,Female,2026-01-05,1978-04-02,Canada
22545.0,AW00022545,Brittany,Bryant,Married,Female,2026-01-05,1983-06-16,Canada
22546.0,AW00022546,Nicholas,Jones,Married,Male,2026-01-05,1982-10-21,United States
22547.0,AW00022547,Elijah,Flores,Single,Male,2026-01-05,1977-04-01,United States
22548.0,AW00022548,Angela,Brooks,Married,Female,2026-01-05,1977-03-31,United States
22549.0,AW00022549,Isabel,Russell,Married,Female,2026-01-05,1977-01-15,United States
22550.0,AW00022550,Kristopher,Rana,Married,Male,2026-01-05,1972-03-06,United Kingdom
22551.0,AW00022551,Andy,Rubio,Single,Male,2026-01-05,1967-12-24,Germany
22552.0,AW00022552,Andrea,Rusko,Single,Female,2026-01-05,1968-03-08,France
22553.0,AW00022553,Melinda,Vazquez,Married,Female,2026-01-05,1940-12-05,United Kingdom
22554.0,AW00022554,Gilbert,Xu,Married,Male,2026-01-05,1974-11-13,United Kingdom
22555.0,AW00022555,Ethan,Taylor,Married,Male,2026-01-05,1964-03-05,France
22556.0,AW00022556,Oscar,Griffin,Single,Male,2026-01-05,1963-10-07,France
22557.0,AW00022557,Jason,Scott,Single,Male,2026-01-05,1962-08-14,United Kingdom
22540.0,AW00022540,Latasha,Ramos,Single,Female,2026-01-05,1979-02-19,United Kingdom
22538.0,AW00022538,Bianca,Wang,Single,Female,2026-01-05,1978-07-10,France
22559.0,AW00022559,Stacy,Vazquez,Single,Female,2026-01-05,1968-11-08,United Kingdom
22537.0,AW00022537,Xavier,Jenkins,Single,Male,2026-01-05,1979-12-20,Germany
22520.0,AW00022520,Rodney,Torres,Married,Male,2026-01-05,1969-01-06,United Kingdom
22521.0,AW00022521,Christina,Rivera,Single,Female,2026-01-05,1973-09-14,Germany
22522.0,AW00022522,Benjamin,Hayes,Single,Male,2026-01-05,1978-10-07,Germany
22523.0,AW00022523,Jon,Xu,Married,Male,2026-01-05,1973-07-13,Germany
22524.0,AW00022524,Michele,Hernandez,Married,Female,2026-01-05,1967-12-24,France
22525.0,AW00022525,Julio,Gutierrez,Single,Male,2026-01-05,1984-02-03,Germany
22526.0,AW00022526,Jamie,Moreno,Single,Male,2026-01-05,1984-05-25,United Kingdom
22527.0,AW00022527,Rachel,Flores,Single,Female,2026-01-05,1982-12-13,France
22528.0,AW00022528,Jaime,Blanco,Single,Female,2026-01-05,1981-08-07,United Kingdom
22529.0,AW00022529,Ross,Raman,Single,Male,2026-01-05,1980-09-29,France
22530.0,AW00022530,Kelli,Jai,Single,Female,2026-01-05,1980-09-24,United Kingdom
22531.0,AW00022531,Tiffany,Zhou,Single,Female,2026-01-05,1982-05-20,France
22532.0,AW00022532,Ryan,Thomas,Single,Male,2026-01-05,1982-02-07,United Kingdom
22533.0,AW00022533,Jake,Liu,Married,Male,2026-01-05,1979-08-03,Germany
22534.0,AW00022534,Suzanne,Liang,Single,Female,2026-01-05,1980-08-12,France
22535.0,AW00022535,Rachael,Prasad,Married,Female,2026-01-05,1986-02-10,United Kingdom
22536.0,AW00022536,Brianna,Rogers,Married,Female,2026-01-05,1980-11-18,United Kingdom
22558.0,AW00022558,Ernest,Ye,Married,Male,2026-01-05,1968-04-06,United Kingdom
22560.0,AW00022560,Casey,Jai,Single,Female,2026-01-05,1968-07-12,United Kingdom
22518.0,AW00022518,Jillian,Sai,Single,Female,2026-01-05,1984-10-16,United Kingdom
22581.0,AW00022581,Theresa,Vazquez,Married,Female,2026-01-05,1985-02-16,Australia
22583.0,AW00022583,Troy,Sara,Single,Male,2026-01-05,1983-02-09,Australia
22584.0,AW00022584,Meagan,Lopez,Single,Female,2026-01-05,1966-10-03,France
22585.0,AW00022585,Kelvin,He,Single,Male,2026-01-05,1967-01-17,Germany
22586.0,AW00022586,Derek,Shen,Married,Male,2026-01-05,1972-01-04,United Kingdom
22587.0,AW00022587,Gina,Alonso,Single,Female,2026-01-05,1971-06-22,Germany
22588.0,AW00022588,Teresa,Martin,Single,Female,2026-01-05,1966-04-16,United Kingdom
22589.0,AW00022589,Cynthia,Suri,Single,Female,2026-01-05,1965-09-29,United Kingdom
22590.0,AW00022590,Oscar,Hughes,Married,Male,2026-01-05,1965-04-02,Germany
22591.0,AW00022591,Jon,Becker,Single,Male,2026-01-05,1969-04-06,Germany
22592.0,AW00022592,Lindsey,Anand,Single,Female,2026-01-05,1965-08-01,United Kingdom
22593.0,AW00022593,Thomas,Johnson,Single,Male,2026-01-05,1966-03-16,France
22594.0,AW00022594,Gabriella,James,Married,Female,2026-01-05,1966-05-22,United Kingdom
22595.0,AW00022595,Nicolas,Xie,Married,Male,2026-01-05,1971-09-18,France
22596.0,AW00022596,Omar,Xu,Married,Male,2026-01-05,1970-05-08,United Kingdom
22597.0,AW00022597,Rachael,Chandra,Married,Female,2026-01-05,1970-09-21,Germany
22598.0,AW00022598,Donald,Sanchez,Single,Male,2026-01-05,1964-09-30,Germany
22599.0,AW00022599,Philip,Gill,Married,Male,2026-01-05,1965-03-12,United Kingdom
22582.0,AW00022582,Evelyn,Madan,Single,Female,2026-01-05,1985-05-16,Australia
22580.0,AW00022580,Alexis,Long,Single,Female,2026-01-05,1984-10-04,Australia
22561.0,AW00022561,Katie,Nara,Single,Female,2026-01-05,1962-08-28,France
22579.0,AW00022579,Kara,Lal,Single,Female,2026-01-05,1981-10-15,Australia
22562.0,AW00022562,Kelli,Li,Single,Female,2026-01-05,1961-10-05,France
22563.0,AW00022563,Darren,Weber,Single,Male,2026-01-05,1961-12-20,Germany
22564.0,AW00022564,Autumn,Sun,Married,Female,2026-01-05,1967-09-20,United Kingdom
22565.0,AW00022565,Brenda,Subram,Single,Female,2026-01-05,1961-08-11,Germany
22566.0,AW00022566,Damien,Pal,Single,Male,2026-01-05,1960-07-03,United Kingdom
22567.0,AW00022567,Glenn,Zhu,Married,Male,2026-01-05,1942-07-27,France
22568.0,AW00022568,Autumn,Wu,Single,Female,2026-01-05,1942-11-19,Germany
22569.0,AW00022569,Johnny,Goel,Married,Male,2026-01-05,1943-06-01,United Kingdom
22570.0,AW00022570,Jackson,Yang,Single,Male,2026-01-05,1945-01-04,United Kingdom
22571.0,AW00022571,Armando,Vazquez,Married,Male,2026-01-05,1985-08-09,Australia
22572.0,AW00022572,Karen,Cai,Married,Female,2026-01-05,1986-05-03,Australia
22573.0,AW00022573,Lance,Sanz,Single,Male,2026-01-05,1985-09-23,Australia
22574.0,AW00022574,Randy,Zheng,Married,Male,2026-01-05,1984-09-17,Australia
22575.0,AW00022575,Orlando,Blanco,Single,Male,2026-01-05,1986-02-16,Australia
22576.0,AW00022576,Tony,Xu,Single,Male,2026-01-05,1986-06-23,Australia
22577.0,AW00022577,Bryant,Sai,Married,Male,2026-01-05,1985-11-30,Australia
22578.0,AW00022578,Juan,Vazquez,Single,Male,2026-01-05,1983-04-11,Australia
22519.0,AW00022519,Logan,Hughes,Married,Male,2026-01-05,1969-05-10,Germany
22517.0,AW00022517,Luis,Adams,Single,Male,2026-01-05,1985-02-12,Germany
22435.0,AW00022435,Ross,Navarro,Single,Male,2026-01-05,1980-06-18,France
22455.0,AW00022455,Roy,Kapoor,Married,Male,2026-01-05,1957-09-06,Germany
22457.0,AW00022457,Kimberly,Cooper,Married,Female,2026-01-05,1973-11-15,United Kingdom
22458.0,AW00022458,Kendra,Vazquez,Single,Female,2026-01-05,1973-12-11,France
22459.0,AW00022459,Johnny,Xu,Married,Male,2026-01-05,1973-10-31,Germany
22460.0,AW00022460,Julio,Torres,Single,Male,2026-01-05,1974-02-14,United Kingdom
22461.0,AW00022461,Arturo,Luo,Single,Male,2026-01-05,1979-10-01,United Kingdom
22462.0,AW00022462,Lydia,Chandra,Single,Female,2026-01-05,1973-07-04,Germany
22463.0,AW00022463,Raymond,Chandra,Married,Male,2026-01-05,1974-02-25,France
22464.0,AW00022464,Erik,Sanz,Married,Male,2026-01-05,1974-04-10,France
22465.0,AW00022465,Arturo,Shan,Single,Male,2026-01-05,1974-04-09,France
22466.0,AW00022466,Raul,Tang,Single,Male,2026-01-05,1973-03-12,France
22467.0,AW00022467,Neil,Alvarez,Single,Male,2026-01-05,1972-08-19,United Kingdom
22468.0,AW00022468,Ruben,Gonzalez,Married,Male,2026-01-05,1973-03-17,United Kingdom
22469.0,AW00022469,Sabrina,Moreno,Married,Female,2026-01-05,1973-04-30,Germany
22470.0,AW00022470,Carly,Tang,Married,Female,2026-01-05,1973-05-04,United Kingdom
22471.0,AW00022471,Joel,Martinez,Single,Male,2026-01-05,1973-03-04,France
22472.0,AW00022472,Bridget,Sharma,Single,Female,2026-01-05,1973-04-04,France
22473.0,AW00022473,Clifford,Patel,Single,Male,2026-01-05,1972-11-10,Germany
22456.0,AW00022456,Brittney,Guo,Single,Female,2026-01-05,1962-08-07,United Kingdom
22454.0,AW00022454,Rebekah,Raman,Married,Female,2026-01-05,1963-05-07,United Kingdom
22475.0,AW00022475,Heidi,Rana,Single,Female,2026-01-05,1977-12-06,United Kingdom
22453.0,AW00022453,Dakota,Long,Married,Male,2026-01-05,1927-08-04,Germany
22436.0,AW00022436,Roger,Raji,Single,Male,2026-01-05,1976-03-22,Germany
22437.0,AW00022437,Trisha,Zheng,Single,Female,2026-01-05,1975-07-27,United Kingdom
22438.0,AW00022438,Casey,Jiménez,Single,Male,2026-01-05,1974-12-08,France
22439.0,AW00022439,Tracy,Raji,Married,Female,2026-01-05,1974-07-02,United Kingdom
22440.0,AW00022440,Robyn,Sanz,Single,Female,2026-01-05,1974-11-17,France
22441.0,AW00022441,Andrea,Torres,Single,Female,2026-01-05,1985-08-16,Germany
22442.0,AW00022442,Trisha,Sun,Single,Female,2026-01-05,1974-12-12,United Kingdom
22443.0,AW00022443,Marvin,Suarez,Single,Male,2026-01-05,1975-01-31,France
22444.0,AW00022444,Colin,Xie,Single,Male,2026-01-05,1974-08-27,Germany
22445.0,AW00022445,Diane,Suarez,Single,Female,2026-01-05,1980-03-30,France
22446.0,AW00022446,Jake,Wu,Single,Male,2026-01-05,1975-04-19,United Kingdom
22447.0,AW00022447,Tara,Shan,Married,Female,2026-01-05,1985-10-07,Germany
22448.0,AW00022448,Cindy,Weber,Single,Female,2026-01-05,1980-10-06,France
22449.0,AW00022449,Heather,He,Married,Female,2026-01-05,1980-04-12,France
22450.0,AW00022450,Audrey,Alvarez,Married,Female,2026-01-05,1980-02-21,Germany
22451.0,AW00022451,Barbara,Rai,Single,Female,2026-01-05,1974-12-18,United Kingdom
22452.0,AW00022452,Carly,Deng,Single,Female,2026-01-05,1975-04-19,United Kingdom
22474.0,AW00022474,Leah,Zhu,Single,Female,2026-01-05,1977-11-29,Germany
22476.0,AW00022476,Shane,Martinez,Single,Male,2026-01-05,1977-11-21,Germany
22516.0,AW00022516,Adrienne,Ortega,Single,Female,2026-01-05,1984-11-08,Germany
22497.0,AW00022497,Casey,Gomez,Single,Male,2026-01-05,1968-11-08,Germany
22499.0,AW00022499,Dawn,Zhou,Married,Female,2026-01-05,1939-01-03,France
22500.0,AW00022500,Brent,Zhao,Single,Male,2026-01-05,1977-08-09,France
22501.0,AW00022501,Colin,Ye,Single,Male,2026-01-05,1971-09-15,France
22502.0,AW00022502,Grace,Miller,Single,Female,2026-01-05,1972-06-16,United Kingdom
22503.0,AW00022503,Sandra,Zhao,Married,Female,2026-01-05,1977-07-02,United Kingdom
22504.0,AW00022504,Arturo,Rai,Single,Male,2026-01-05,1972-03-14,United Kingdom
22505.0,AW00022505,Julie,Shen,Married,Female,2026-01-05,1979-04-20,United Kingdom
22506.0,AW00022506,Brenda,Prasad,Single,Female,2026-01-05,1970-09-30,Germany
22507.0,AW00022507,Louis,Wang,Single,Male,2026-01-05,1976-07-09,Germany
22508.0,AW00022508,Jon,Huang,Married,Male,2026-01-05,1971-05-04,Germany
22509.0,AW00022509,Lacey,Nara,Married,Female,2026-01-05,1976-09-30,Germany
22510.0,AW00022510,Lori,Gill,Married,Female,2026-01-05,1970-08-11,United Kingdom
22511.0,AW00022511,Wendy,Suarez,Single,Female,2026-01-05,1970-01-15,France
22512.0,AW00022512,Meagan,Mehta,Single,Female,2026-01-05,1969-11-12,France
22513.0,AW00022513,Kenneth,Anand,Single,Male,2026-01-05,1968-10-12,France
22514.0,AW00022514,Marvin,Johnsen,Single,Male,2026-01-05,1983-03-03,Germany
22515.0,AW00022515,Alexa,Morris,Single,Female,2026-01-05,1984-12-06,France
22498.0,AW00022498,Pedro,Jimenez,Single,Male,2026-01-05,1969-04-26,France
22496.0,AW00022496,Christina,Brooks,Married,Female,2026-01-05,1969-08-31,United Kingdom
22477.0,AW00022477,Kevin,Diaz,Single,Male,2026-01-05,1971-12-11,Germany
22495.0,AW00022495,Andy,Serrano,Single,Male,2026-01-05,1969-10-02,France
22478.0,AW00022478,Carolyn,Browning,Single,Female,2026-01-05,1971-12-06,Germany
22479.0,AW00022479,Tammy,Malhotra,Married,Female,2026-01-05,1972-02-15,Germany
22480.0,AW00022480,Abby,Gonzalez,Married,Female,2026-01-05,1971-11-09,France
22481.0,AW00022481,Erik,Ortega,Married,Male,2026-01-05,1977-05-22,Germany
22482.0,AW00022482,Cassidy,Jenkins,Single,Female,2026-01-05,1982-03-12,Germany
22483.0,AW00022483,Lee,Ramos,Single,Male,2026-01-05,1982-04-20,France
22484.0,AW00022484,Kristy,Ruiz,Single,Female,2026-01-05,1971-03-27,France
22485.0,AW00022485,Andy,Suarez,Single,Male,2026-01-05,1971-02-15,France
22486.0,AW00022486,Jimmy,Ruiz,Single,Male,2026-01-05,1970-10-07,Germany
22487.0,AW00022487,Jonathon,Gill,Single,Male,2026-01-05,1976-04-15,France
22488.0,AW00022488,Frederick,Patel,Married,Male,2026-01-05,1970-10-19,Germany
22489.0,AW00022489,Roger,Xie,Married,Male,2026-01-05,1970-12-08,France
22490.0,AW00022490,Desiree,Vazquez,Single,Female,2026-01-05,1969-10-24,France
22491.0,AW00022491,Jerry,Nara,Single,Male,2026-01-05,1981-03-16,Germany
22492.0,AW00022492,Jorge,She,Single,Male,2026-01-05,1970-01-21,Germany
22493.0,AW00022493,Dwayne,Sanz,Single,Male,2026-01-05,1969-07-20,Germany
22494.0,AW00022494,Jon,Andersen,Single,Male,2026-01-05,1969-08-05,Germany
21593.0,AW00021593,Marcus,Roberts,Single,Male,2026-01-05,1975-05-01,United States
21096.0,AW00021096,Jon,Lin,Single,Male,2026-01-05,1969-03-02,Germany
21591.0,AW00021591,Clayton,Goel,Married,Male,2026-01-05,1976-03-25,United States
20696.0,AW00020696,Ethan,Gonzales,Married,Male,2026-01-05,1969-12-19,n/a
20688.0,AW00020688,Steven,Ramirez,Married,Male,2026-01-05,1971-03-11,n/a
20689.0,AW00020689,Connor,Green,Married,Male,2026-01-05,1976-07-04,n/a
20690.0,AW00020690,Nathaniel,Torres,Married,Male,2026-01-05,1971-05-04,n/a
20691.0,AW00020691,Eduardo,Smith,Married,Male,2026-01-05,1970-08-14,Canada
20692.0,AW00020692,John,Lewis,Married,Male,2026-01-05,1976-12-02,n/a
20693.0,AW00020693,Zachary,Perry,Single,Male,2026-01-05,1971-03-10,n/a
20694.0,AW00020694,Daniel,Anderson,Married,Male,2026-01-05,1969-10-10,Canada
20695.0,AW00020695,Joshua,Brown,Married,Male,2026-01-05,1969-08-07,n/a
20697.0,AW00020697,Stefanie,Schmidt,Married,Female,2026-01-05,1970-06-25,n/a
20917.0,AW00020917,Tonya,Tang,Married,Female,2026-01-05,1976-02-20,United Kingdom
20698.0,AW00020698,Darren,Chandra,Married,Male,2026-01-05,1975-03-16,n/a
20699.0,AW00020699,Hunter,Wang,Single,Male,2026-01-05,1969-08-12,n/a
20700.0,AW00020700,Marcus,Scott,Married,Male,2026-01-05,1970-01-30,n/a
20701.0,AW00020701,Liz,Anderson,Single,Female,2026-01-05,1981-01-16,n/a
20702.0,AW00020702,Oscar,Ross,Single,Male,2026-01-05,1969-03-07,n/a
20703.0,AW00020703,Seth,White,Single,Male,2026-01-05,1968-11-22,n/a
20704.0,AW00020704,Shane,Rodriguez,Married,Male,2026-01-05,1968-08-20,n/a
20705.0,AW00020705,Kevin,Roberts,Married,Male,2026-01-05,1974-03-02,n/a
20687.0,AW00020687,Rebecca,Campbell,Single,Female,2026-01-05,1970-08-04,n/a
20686.0,AW00020686,Lucas,Nelson,Single,Male,2026-01-05,1970-10-05,n/a
20685.0,AW00020685,Mariah,Powell,Married,Female,2026-01-05,1970-07-01,n/a
20684.0,AW00020684,Olivia,Lee,Married,Female,2026-01-05,1974-07-28,n/a
20667.0,AW00020667,Jodi,Pal,Single,Female,2026-01-05,1974-06-26,n/a
20668.0,AW00020668,Eric,Rothenberg,Single,Female,2026-01-05,1974-04-06,n/a
20669.0,AW00020669,Rachel,Ross,Single,Female,2026-01-05,1983-10-01,Canada
20670.0,AW00020670,Julia,Cox,Married,Female,2026-01-05,1975-09-09,Canada
20671.0,AW00020671,Ronald,Sanchez,Married,Male,2026-01-05,1981-02-09,n/a
20672.0,AW00020672,Fernando,Ross,Single,Male,2026-01-05,1981-03-03,n/a
20673.0,AW00020673,Dylan,Washington,Married,Male,2026-01-05,1981-10-19,n/a
20674.0,AW00020674,Samuel,Butler,Single,Male,2026-01-05,1978-02-22,n/a
20675.0,AW00020675,Natalie,Martin,Single,Female,2026-01-05,1978-10-29,n/a
20676.0,AW00020676,Carlos,Parker,Married,Male,2026-01-05,1972-03-20,n/a
20677.0,AW00020677,Trinity,Bailey,Single,Female,2026-01-05,1977-08-09,n/a
20678.0,AW00020678,Martha,Lin,Single,Female,2026-01-05,1982-09-20,n/a
20679.0,AW00020679,Dakota,Jenkins,Married,Male,2026-01-05,1971-11-11,Canada
20680.0,AW00020680,Ashley,Anderson,Single,Female,2026-01-05,1977-07-15,Canada
20681.0,AW00020681,Walter,Moreno,Single,Male,2026-01-05,1974-10-26,n/a
20682.0,AW00020682,John,Davis,Married,Male,2026-01-05,1975-04-15,n/a
20683.0,AW00020683,Amanda,Mitchell,Married,Female,2026-01-05,1975-02-18,n/a
20706.0,AW00020706,Haley,Gonzalez,Single,Female,2026-01-05,1973-09-15,n/a
20707.0,AW00020707,Danielle,Stewart,Single,Female,2026-01-05,1973-07-07,n/a
20708.0,AW00020708,Devin,Thompson,Single,Male,2026-01-05,1980-03-05,Canada
20729.0,AW00020729,Aimee,Zhou,Married,Female,2026-01-05,1977-04-18,Germany
20731.0,AW00020731,Andre,Kovár,Single,Male,2026-01-05,1975-12-12,Germany
